PCIRdCur,ItoM,ItoMCacheNear,WiL,MemRead,MemWrite,MemTotal,drop_pct(%),CPU_busy(%),ksoft_avg,ksoft_max,label
225000,30000000,1669000,134000,4492.55,5889.87,10382.42,0.003944,3.97,27.52,58.62,cpu_interference
460000,60000000,3899000,288000,7133.5,9690.93,16824.43,0.000395,5.09,24.92,118.98,cpu_interference
247000,32000000,1664000,136000,4548.21,5966.61,10514.82,0.0,4.5,18.23,107.9,normal
254000,32000000,1667000,139000,4459.04,5933.24,10392.28,0.0,4.09,20.07,112.93,normal
251000,32000000,1655000,135000,4427.82,5924.12,10351.94,0.0,4.4,27.6,214.29,normal
33000,4036000,212000,16000,6064.35,8896.38,14960.74,0.015928,47.98,29.85,144.55,cpu_interference
540000,62000000,3766000,279000,6306.81,8288.77,14595.58,0.001968,3.88,27.0,140.57,cpu_interference
244000,32000000,1632000,136000,4474.31,5924.4,10398.71,0.0,4.25,21.19,82.58,normal
246000,32000000,1628000,134000,4579.34,6075.8,10655.14,0.003854,4.25,21.55,95.19,cpu_interference
246000,32000000,1634000,134000,4521.96,6005.15,10527.11,0.0,4.1,43.28,263.7,normal
70000,1591000,165000,13000,3743.78,5221.14,8964.92,0.015424,47.89,27.0,378.39,cpu_interference
431000,57000000,3557000,263000,6931.47,9366.96,16298.43,0.000719,4.08,14.16,96.58,cpu_interference
246000,32000000,1657000,131000,4562.55,5993.27,10555.81,0.0,4.39,18.11,155.04,normal
246000,32000000,1653000,133000,4536.92,5935.81,10472.74,0.0,4.28,19.61,245.95,normal
243000,32000000,1650000,129000,4519.73,5962.65,10482.38,0.0,4.52,20.84,138.2,normal
31000,3642000,246000,21000,886.3,1013.73,1900.03,0.016943,48.22,20.78,186.91,cpu_interference
605000,70000000,3815000,298000,4578.39,6000.35,10578.74,0.000722,3.73,28.87,65.39,cpu_interference
253000,32000000,1669000,141000,4499.27,5988.02,10487.29,0.0,4.33,34.44,185.27,normal
249000,32000000,1664000,137000,4558.88,6094.12,10653.0,0.000905,4.01,27.5,70.11,cpu_interference
301000,32000000,1668000,138000,4525.1,6025.23,10550.33,0.0,4.17,27.4,159.51,normal
468000,57000000,2681000,206000,8326.59,12204.11,20530.69,0.001973,4.26,32.95,125.39,cpu_interference
248000,32000000,1673000,136000,4476.93,5963.63,10440.56,0.0,3.75,23.4,82.18,normal
247000,32000000,1673000,137000,4479.88,5949.1,10428.98,0.0,3.79,31.85,58.75,normal
252000,32000000,1671000,137000,4508.78,5976.12,10484.9,0.0,3.96,31.23,120.0,normal
16000,1966000,189000,14000,1711.22,2040.6,3751.82,0.015648,48.06,24.79,145.12,cpu_interference
611000,68000000,3482000,266000,6826.51,9224.69,16051.21,0.000626,4.58,26.59,87.29,cpu_interference
282000,37000000,1948000,154000,6075.54,8719.34,14794.88,0.0,4.38,28.32,111.98,normal
253000,32000000,1669000,134000,4527.69,6023.86,10551.55,0.0,3.89,26.29,75.9,normal
255000,32000000,1651000,134000,4566.98,6136.21,10703.19,0.0,4.11,35.57,265.91,normal
34000,4079000,243000,23000,6482.63,8481.75,14964.37,0.018731,48.0,26.14,157.42,cpu_interference
583000,72000000,3890000,284000,7487.58,10415.09,17902.68,0.0,4.45,29.42,183.23,normal
246000,32000000,1652000,132000,4530.65,6016.72,10547.37,0.0,4.1,22.31,129.85,normal
279000,32000000,1654000,132000,4527.17,5989.85,10517.02,0.0,4.13,38.1,201.86,normal
248000,32000000,1651000,131000,4533.64,6090.41,10624.05,0.0,4.07,28.9,136.92,normal
13000,1473000,191000,15000,3406.12,4569.5,7975.62,0.014069,48.12,22.58,153.65,cpu_interference
480000,59000000,3846000,317000,7202.17,9803.29,17005.46,0.001653,3.77,31.8,152.61,cpu_interference
293000,39000000,1848000,146000,4889.86,6468.3,11358.16,0.0,4.21,20.69,312.24,normal
297000,38000000,1998000,160000,5151.26,7056.33,12207.59,0.0,3.5,21.23,131.49,normal
291000,38000000,1797000,147000,4557.19,6005.72,10562.91,0.0,3.59,17.75,118.06,normal
360000,41000000,1850000,148000,5103.23,6836.01,11939.24,0.001196,4.65,24.38,287.11,cpu_interference
434000,54000000,2677000,215000,5171.56,7123.24,12294.8,7e-05,4.46,17.32,174.05,cpu_interference
246000,32000000,1650000,136000,4570.15,6009.37,10579.52,0.0,3.86,25.04,98.53,normal
246000,32000000,1649000,136000,4642.64,6121.2,10763.84,0.003301,3.97,28.5,193.6,cpu_interference
75000,1195000,203000,17000,6874.11,10172.15,17046.25,0.005953,48.1,14.75,123.57,cpu_interference
584000,68000000,3936000,287000,8129.79,11742.79,19872.58,0.000555,3.95,28.0,283.39,cpu_interference
251000,32000000,1653000,132000,4540.6,6147.03,10687.63,0.0,4.16,24.45,174.0,normal
250000,32000000,1674000,134000,4500.34,5967.35,10467.68,0.005385,4.09,22.86,138.07,cpu_interference
252000,32000000,1660000,132000,4460.56,5934.04,10394.61,0.0,4.29,29.51,221.44,normal
19000,2465000,195000,17000,5271.31,7411.32,12682.63,0.002861,48.08,34.9,190.2,cpu_interference
535000,62000000,2753000,208000,8460.75,12409.87,20870.62,0.001176,4.22,22.06,82.34,cpu_interference
255000,32000000,1668000,133000,4493.38,5930.42,10423.8,0.0,4.21,19.87,80.8,normal
251000,32000000,1667000,134000,4508.27,5952.31,10460.58,0.0,4.01,18.77,114.81,normal
246000,32000000,1652000,135000,4497.88,5925.36,10423.25,0.0,3.96,22.58,83.47,normal
14000,1841000,201000,18000,824.38,910.99,1735.38,0.007639,5.28,17.93,59.65,cpu_interference
382000,50000000,2237000,177000,4426.71,5875.97,10302.68,0.0,4.24,26.8,81.36,normal
248000,32000000,1670000,138000,4403.51,5820.35,10223.86,0.0,4.19,24.65,72.83,normal
247000,32000000,1674000,137000,4400.99,5873.73,10274.72,0.0,4.4,28.42,73.6,normal
252000,32000000,1670000,137000,4474.21,5933.43,10407.64,0.0,4.08,24.07,53.09,normal
31000,4005000,151000,10000,803.56,864.54,1668.1,0.0108,48.08,20.06,54.63,cpu_interference
442000,58000000,3248000,254000,5199.06,6834.77,12033.84,8e-06,4.22,17.84,80.42,cpu_interference
247000,32000000,1646000,132000,4470.35,5895.18,10365.53,0.0,4.0,32.07,75.59,normal
251000,32000000,1648000,132000,4478.23,5907.24,10385.47,0.0,4.05,42.85,96.95,normal
253000,32000000,1666000,135000,4532.1,6008.84,10540.94,0.0,4.29,42.11,103.74,normal
415000,51000000,2633000,214000,4501.89,5965.67,10467.56,5.6e-05,4.68,24.4,53.17,cpu_interference
247000,32000000,1681000,140000,4469.11,5967.29,10436.41,0.0,4.81,19.72,73.28,normal
249000,32000000,1657000,139000,4405.51,5891.99,10297.5,0.0006,4.29,31.37,77.13,cpu_interference
245000,32000000,1651000,134000,4481.97,5899.82,10381.78,0.0,4.31,25.25,158.24,normal
32000,469000,177000,15000,889.02,1018.14,1907.16,0.009667,5.15,16.93,70.08,cpu_interference
449000,57000000,1983000,154000,4483.52,5936.83,10420.35,0.0,4.07,15.41,95.0,normal
250000,32000000,1672000,136000,4432.06,5878.53,10310.59,0.0,4.37,21.93,60.6,normal
249000,32000000,1671000,133000,4416.79,5888.07,10304.86,0.0,3.94,23.45,54.92,normal
249000,32000000,1667000,133000,4459.26,5934.53,10393.79,0.007058,4.16,29.86,59.31,cpu_interference
24000,3007000,283000,24000,703.34,711.4,1414.74,0.0008,48.11,13.32,124.2,cpu_interference
551000,63000000,3834000,291000,7086.94,9682.24,16769.18,0.000668,3.91,18.64,75.04,cpu_interference
251000,32000000,1666000,133000,4485.38,5908.6,10393.98,0.0,3.8,29.9,52.52,normal
250000,32000000,1680000,134000,4466.75,5879.38,10346.13,0.0,4.03,39.36,63.19,normal
241000,32000000,1656000,135000,4466.0,5956.27,10422.27,0.0,3.75,26.64,101.36,normal
20000,2978000,194000,17000,782.85,855.39,1638.24,0.01583,4.63,24.89,62.92,cpu_interference
570000,68000000,2925000,227000,5383.6,7481.57,12865.17,0.0,4.26,48.98,127.83,normal
274000,32000000,1648000,136000,4453.87,5860.79,10314.65,0.0,4.25,35.88,89.27,normal
245000,32000000,1648000,131000,4468.95,5868.76,10337.71,0.0,4.09,20.12,61.98,normal
248000,32000000,1651000,133000,4441.2,5877.73,10318.93,0.0,4.1,18.02,56.42,normal
22000,2636000,175000,16000,805.89,879.7,1685.59,0.007983,7.06,10.05,38.67,cpu_interference
543000,63000000,3721000,284000,4683.11,6143.51,10826.62,0.0,4.52,12.96,65.35,normal
248000,32000000,1667000,134000,4449.56,5913.42,10362.98,0.0,4.42,24.89,80.57,normal
252000,32000000,1663000,134000,4514.1,5928.54,10442.64,0.0,4.28,22.52,76.17,normal
247000,32000000,1668000,135000,4523.26,5974.46,10497.72,0.0,4.26,28.0,100.62,normal
11000,1284000,211000,16000,1865.64,2471.68,4337.33,0.013952,48.04,29.97,184.34,cpu_interference
516000,69000000,3917000,262000,5864.31,7621.95,13486.26,0.0,4.73,22.48,194.07,normal
245000,32000000,1851000,146000,4390.69,5730.62,10121.31,0.000739,4.28,18.21,62.85,cpu_interference
252000,32000000,1667000,133000,4550.32,6100.77,10651.08,0.002569,4.26,16.47,128.85,cpu_interference
241000,31000000,1454000,113000,5123.84,7181.33,12305.17,0.0,4.35,17.74,115.68,normal
21000,2826000,427000,35000,884.76,922.94,1807.7,0.018551,47.88,16.54,54.43,cpu_interference
580000,68000000,3602000,273000,7919.83,11416.62,19336.45,0.000548,4.7,19.95,60.54,cpu_interference
275000,32000000,1646000,131000,4491.92,5901.1,10393.02,0.0,4.01,14.9,57.74,normal
244000,32000000,1649000,133000,4454.3,5910.18,10364.48,0.0,3.88,25.8,73.17,normal
251000,32000000,1648000,135000,4483.63,5898.71,10382.35,0.0,3.85,20.0,117.21,normal
59000,3715000,508000,43000,6534.2,9004.47,15538.67,0.013124,5.15,13.52,62.97,cpu_interference
255000,32000000,1673000,137000,4475.84,5849.59,10325.43,0.0,3.8,19.13,57.81,normal
243000,31000000,1657000,129000,4465.89,5934.58,10400.47,0.0,3.97,20.0,199.1,normal
236000,32000000,1655000,132000,4518.33,5919.73,10438.06,0.0,3.8,18.18,62.18,normal
246000,32000000,1659000,133000,4494.44,5913.56,10407.99,0.0,4.06,39.3,252.64,normal
29000,3824000,587000,49000,6591.0,8825.67,15416.67,0.014597,5.25,15.97,107.72,cpu_interference
250000,32000000,1661000,136000,4460.18,5945.22,10405.39,0.0,3.62,19.18,57.6,normal
254000,32000000,1664000,136000,4514.9,6031.82,10546.72,0.0,3.93,16.87,105.37,normal
249000,32000000,1637000,135000,4465.6,5905.86,10371.46,0.0,4.07,23.03,77.6,normal
256000,32000000,1640000,137000,4434.78,5934.38,10369.16,0.0,3.86,75.84,122.5,normal
54000,3241000,259000,24000,6280.63,9475.58,15756.21,0.00343,5.32,16.06,56.35,cpu_interference
247000,32000000,1666000,134000,4514.28,5977.54,10491.82,0.0,3.99,16.47,217.93,normal
251000,32000000,1666000,135000,4472.74,5902.81,10375.54,0.0,3.91,17.64,51.77,normal
249000,32000000,1654000,133000,4425.18,5879.57,10304.75,0.0,4.07,16.64,114.55,normal
253000,32000000,1664000,132000,4471.23,5960.53,10431.76,0.0,4.11,14.15,125.06,normal
70000,4350000,172000,15000,7974.95,11758.75,19733.71,0.001696,5.16,23.92,125.5,cpu_interference
246000,32000000,1652000,135000,4406.15,5855.28,10261.43,0.0,3.81,28.14,81.5,normal
251000,32000000,1654000,135000,4425.44,5902.85,10328.29,0.0,4.19,17.82,52.86,normal
251000,32000000,1667000,140000,4417.4,5939.86,10357.26,0.0,4.25,20.53,88.55,normal
253000,32000000,1665000,137000,4417.73,5869.27,10287.0,0.0,3.92,25.43,93.0,normal
31000,3786000,2720000,225000,7325.93,10339.71,17665.64,0.008733,5.43,18.53,75.43,cpu_interference
253000,32000000,1667000,135000,4434.51,5923.03,10357.54,0.0,4.08,25.14,65.19,normal
274000,32000000,1669000,137000,4450.27,5948.58,10398.84,0.0,3.67,17.2,150.73,normal
248000,32000000,1666000,135000,4443.18,5908.5,10351.68,0.0,3.97,22.31,78.38,normal
245000,32000000,1666000,136000,4444.21,5886.74,10330.95,0.0,3.81,18.03,53.16,normal
58000,3157000,224000,20000,6947.74,9977.34,16925.08,0.010427,5.51,17.39,63.75,cpu_interference
249000,32000000,1667000,135000,4507.32,5949.74,10457.05,0.0,3.81,16.56,61.41,normal
243000,32000000,1656000,134000,4461.37,5901.38,10362.75,0.0,3.65,26.88,60.18,normal
249000,32000000,1667000,136000,4482.16,5893.75,10375.91,0.0,3.56,16.52,106.57,normal
279000,32000000,1667000,134000,4480.14,5917.46,10397.6,0.0,3.68,18.62,63.59,normal
11000,1233000,239000,22000,6164.97,8137.48,14302.44,0.01005,5.03,16.79,52.62,cpu_interference
300000,40000000,2340000,192000,4463.18,5945.55,10408.74,0.0,4.08,15.53,81.5,normal
244000,32000000,1654000,135000,4474.81,5959.51,10434.32,0.0,3.91,18.66,63.54,normal
252000,32000000,1656000,134000,4457.47,5865.11,10322.58,0.0,4.02,16.23,62.61,normal
276000,32000000,1665000,138000,4444.93,5867.28,10312.21,0.0,4.06,20.54,53.41,normal
250000,32000000,1679000,135000,4439.45,5887.16,10326.61,0.0,3.95,18.09,79.69,normal
279000,32000000,1679000,135000,4450.2,5943.38,10393.58,0.0,4.04,19.21,53.61,normal
252000,32000000,1679000,136000,4442.93,5917.42,10360.35,0.0,4.09,16.63,59.4,normal
252000,32000000,1682000,137000,4457.2,5892.07,10349.28,0.0,4.05,19.42,159.18,normal
14000,1941000,249000,21000,7134.25,9957.42,17091.66,0.015074,5.41,19.05,51.65,cpu_interference
248000,32000000,1647000,133000,4526.31,5998.59,10524.9,0.001245,4.05,14.59,108.08,cpu_interference
246000,32000000,1654000,137000,4499.73,5921.8,10421.53,0.0,3.73,18.13,55.43,normal
244000,32000000,1654000,136000,4463.76,5921.64,10385.4,0.0,4.07,20.21,80.62,normal
246000,32000000,1653000,135000,4459.16,5878.5,10337.66,0.005385,4.07,19.18,192.85,cpu_interference
251000,32000000,1666000,139000,4446.13,5926.13,10372.26,0.0,3.91,21.79,61.53,normal
250000,32000000,1636000,139000,4403.92,5895.76,10299.68,0.0,4.02,29.71,72.06,normal
250000,32000000,1665000,137000,4463.46,5947.03,10410.49,0.0,3.73,14.3,80.33,normal
251000,32000000,1667000,137000,4429.5,5920.25,10349.75,0.0,3.97,16.03,66.45,normal
24000,2932000,186000,14000,6069.02,7829.1,13898.12,0.001852,4.88,13.38,48.57,cpu_interference
245000,32000000,1655000,140000,4476.39,5991.64,10468.03,0.001074,4.06,32.74,83.76,cpu_interference
253000,32000000,1648000,135000,4523.44,5968.54,10491.98,0.0,3.93,14.74,50.61,normal
253000,33000000,1650000,137000,4480.06,5968.01,10448.08,0.0,4.07,26.5,62.35,normal
246000,32000000,1650000,137000,4532.16,6024.16,10556.31,0.0,4.13,20.9,93.33,normal
27000,3337000,167000,13000,7713.61,11337.94,19051.54,0.012283,4.73,21.7,89.64,cpu_interference
251000,32000000,1670000,139000,4469.09,5938.75,10407.84,0.0,3.92,26.5,57.42,normal
246000,32000000,1654000,137000,4451.36,5930.97,10382.33,0.0,4.28,17.76,53.05,normal
249000,32000000,1653000,134000,4482.34,5964.36,10446.71,0.0,3.92,25.03,56.52,normal
250000,32000000,1666000,136000,4434.12,5903.21,10337.32,0.0,4.1,17.33,52.23,normal
41000,1367000,202000,16000,6529.04,9725.43,16254.47,0.007878,5.18,17.49,54.86,cpu_interference
250000,32000000,1668000,135000,4467.18,5903.15,10370.34,0.0,4.0,16.36,87.5,normal
251000,32000000,1668000,136000,4477.47,5931.57,10409.03,0.0,3.94,17.47,57.32,normal
243000,32000000,1655000,132000,4548.37,6064.8,10613.17,0.0,3.82,17.66,69.37,normal
244000,32000000,1649000,132000,4519.37,5933.22,10452.59,0.0,3.81,17.09,71.71,normal
25000,3168000,197000,17000,5942.19,7558.23,13500.42,0.010471,5.24,20.66,55.63,cpu_interference
399000,51000000,1625000,130000,4453.63,5768.04,10221.67,0.0,3.76,23.27,58.16,normal
253000,33000000,1805000,146000,4558.65,6087.51,10646.16,0.0,3.69,23.49,62.38,normal
253000,34000000,1582000,128000,4345.64,5659.19,10004.83,0.0,3.95,25.0,82.35,normal
246000,30000000,1771000,144000,4452.29,5864.34,10316.64,0.0,3.86,20.67,60.28,normal
15000,2042000,277000,25000,7983.38,11995.92,19979.3,0.01002,4.47,25.91,56.71,cpu_interference
247000,32000000,1671000,134000,4454.86,5943.93,10398.79,0.0,4.16,17.41,58.48,normal
250000,32000000,1671000,132000,4476.35,5884.37,10360.72,0.0,3.79,16.04,59.61,normal
248000,32000000,1671000,134000,4435.53,5883.22,10318.75,0.0,4.07,16.21,59.03,normal
250000,32000000,1671000,137000,4477.3,5908.64,10385.94,0.0,3.68,18.65,60.45,normal
67000,4348000,234000,19000,6450.7,8469.86,14920.55,0.006223,4.95,16.42,62.15,cpu_interference
247000,32000000,1651000,135000,4437.59,5893.86,10331.45,0.0,4.21,20.06,167.55,normal
256000,32000000,1668000,135000,4489.44,5974.69,10464.13,0.0,4.03,16.86,75.83,normal
254000,32000000,1667000,135000,4431.54,5848.94,10280.48,0.0,4.14,17.5,57.47,normal
246000,32000000,1657000,134000,4466.16,5907.26,10373.42,0.0,3.92,19.88,60.19,normal
24000,3095000,2768000,227000,7610.3,11012.54,18622.84,0.01002,5.73,15.49,63.27,cpu_interference
248000,32000000,1637000,138000,4455.71,5943.07,10398.79,0.0,3.89,48.39,465.46,normal
273000,32000000,1637000,138000,4453.18,5909.36,10362.54,0.0,4.04,15.65,55.22,normal
255000,32000000,1638000,140000,4478.15,5912.41,10390.55,0.0,4.26,17.76,85.29,normal
253000,32000000,1635000,137000,4496.45,5961.9,10458.35,0.0,4.17,15.09,59.46,normal
65000,4121000,2726000,214000,7647.04,11185.18,18832.22,0.004435,5.72,16.66,70.97,cpu_interference
253000,32000000,1685000,138000,4452.27,5909.56,10361.83,0.0,4.04,36.61,120.24,normal
252000,32000000,1640000,134000,4488.93,5962.25,10451.18,0.0,3.85,21.3,76.58,normal
243000,32000000,1655000,132000,4479.47,5914.74,10394.21,0.0,4.04,14.71,47.91,normal
248000,32000000,1644000,131000,4419.69,5879.81,10299.5,0.0,3.91,17.81,60.11,normal
33000,4100000,1001000,81000,7603.21,11005.51,18608.72,0.001119,5.28,14.29,45.03,cpu_interference
246000,32000000,1647000,134000,4562.1,5955.28,10517.37,0.0,4.05,16.18,56.88,normal
245000,32000000,1649000,136000,4484.09,5959.88,10443.97,0.0,4.07,16.09,87.53,normal
246000,32000000,1650000,136000,4493.61,5970.12,10463.73,0.0,3.65,23.55,100.3,normal
242000,32000000,1647000,136000,4488.39,5950.5,10438.89,0.0,3.91,26.3,120.5,normal
23000,3161000,198000,16000,5889.41,8401.44,14290.85,0.010204,5.58,15.69,55.19,cpu_interference
269000,37000000,1926000,153000,4215.74,5452.11,9667.84,0.00013,3.74,21.09,79.05,cpu_interference
216000,28000000,1618000,129000,5334.21,7358.4,12692.61,0.000426,3.91,19.3,59.63,cpu_interference
324000,39000000,1659000,137000,4315.91,5656.19,9972.1,0.000277,3.76,18.23,70.38,cpu_interference
220000,31000000,2268000,177000,4514.99,5963.32,10478.31,0.0,3.56,20.87,58.11,normal
415000,49000000,1515000,118000,4829.29,6517.68,11346.97,0.005083,4.78,14.41,69.14,cpu_interference
209000,27000000,2129000,178000,4801.34,6473.56,11274.9,0.000719,3.87,19.41,103.56,cpu_interference
210000,28000000,1552000,116000,4675.3,6225.69,10900.99,0.0,4.1,16.29,50.71,normal
263000,34000000,1477000,112000,4627.42,6284.39,10911.81,0.0,3.79,18.56,62.19,normal
34000,4266000,2191000,180000,6697.01,9108.78,15805.79,0.008705,5.46,17.93,246.59,cpu_interference
252000,32000000,1656000,134000,4482.1,5911.78,10393.88,0.0,3.99,20.22,90.91,normal
251000,32000000,1653000,133000,4471.85,5928.82,10400.67,0.0,4.2,26.18,58.62,normal
250000,32000000,1653000,134000,4470.44,5949.96,10420.41,0.0,4.25,19.7,65.78,normal
252000,32000000,1644000,136000,4472.78,5997.3,10470.08,0.0,4.01,19.29,218.1,normal
18000,2588000,846000,71000,7597.87,11044.17,18642.04,0.011011,5.48,16.31,181.41,cpu_interference
251000,32000000,1644000,138000,4475.34,5953.19,10428.53,0.0,3.98,16.26,100.36,normal
255000,32000000,1643000,137000,4457.79,5973.9,10431.69,0.0,3.82,15.21,50.39,normal
256000,32000000,1642000,138000,4423.13,5925.35,10348.48,0.0,4.08,16.43,110.03,normal
278000,32000000,1642000,138000,4520.01,6031.27,10551.28,0.0,3.9,16.79,99.19,normal
32000,3932000,473000,39000,7249.42,10066.84,17316.26,0.008506,5.24,31.09,171.53,cpu_interference
276000,32000000,1678000,135000,4412.2,5872.79,10284.99,0.0,4.16,16.68,50.94,normal
252000,32000000,1676000,137000,4459.96,5891.79,10351.75,0.0,4.12,22.16,59.72,normal
254000,32000000,1666000,133000,4473.02,5932.5,10405.51,0.0,4.0,38.71,119.39,normal
248000,32000000,1651000,131000,4506.9,6001.87,10508.77,0.0,4.2,19.61,65.36,normal
50000,2360000,207000,17000,6882.77,10762.43,17645.2,0.00978,4.98,18.67,60.6,cpu_interference
299000,39000000,2097000,171000,4204.26,5531.12,9735.38,0.000135,3.6,28.1,74.06,cpu_interference
332000,41000000,2000000,165000,4379.5,5827.5,10207.0,0.0,3.7,19.97,56.67,normal
222000,30000000,1570000,123000,5085.56,6927.48,12013.04,0.00724,3.74,23.97,66.05,cpu_interference
271000,36000000,1512000,115000,4220.22,5490.99,9711.21,0.0,3.87,17.44,57.94,normal
34000,4268000,2779000,224000,7592.94,10588.79,18181.73,0.011601,5.05,17.71,113.97,cpu_interference
253000,32000000,1655000,136000,4428.01,5890.51,10318.52,0.0,3.98,18.69,59.17,normal
252000,32000000,1657000,133000,4455.75,5939.66,10395.41,0.0,4.16,41.64,227.92,normal
253000,32000000,1653000,134000,4492.8,5932.33,10425.13,0.0,3.93,16.15,75.39,normal
252000,32000000,1665000,135000,4484.62,5911.85,10396.46,0.0,3.87,18.03,99.03,normal
30000,3906000,830000,69000,7498.18,10466.08,17964.26,0.007813,5.47,22.65,112.85,cpu_interference
252000,32000000,1667000,135000,4503.85,5909.35,10413.2,0.0,3.91,18.61,60.24,normal
250000,32000000,1666000,134000,4472.81,5949.28,10422.09,0.008668,3.78,17.25,80.25,cpu_interference
244000,32000000,1666000,136000,4440.13,5901.21,10341.34,0.0,3.7,16.07,61.62,normal
251000,32000000,1664000,135000,4447.82,5914.73,10362.54,0.0,3.87,17.3,172.18,normal
